user_id,username,display_name,account_age_days,followers_count,following_count,follow_ratio,posts_count,comments_count,unique_posts_commented,posts_per_day,comments_per_day,comments_per_post,duplicate_comment_rate,cross_post_comment_rate,max_comments_in_one_hour,is_bot,account_type
fdd04ac8-e892-4545-a23b-bdc9aa7daefa,sim_user_0420,Simulated User 0420,400.02,17,9,0.5294,4,1,1,0.01,0.0025,0.25,0.0,0.0,1,0.0,human
64102d37-fc02-4a24-b0d0-550a810587da,sim_user_0421,Simulated User 0421,855.02,17,8,0.4706,4,5,5,0.0047,0.0058,1.25,0.0,0.0,1,0.0,human
e43222a4-f4fb-4512-aa0c-17cedd51c9bb,sim_user_0422,Simulated User 0422,898.02,19,15,0.7895,1,12,12,0.0011,0.0134,12.0,0.25,0.4167,1,0.0,human
69df3d93-fabf-4bc2-a288-c5929e406161,sim_user_0423,Simulated User 0423,631.02,12,15,1.25,2,0,0,0.0032,0.0,0.0,0.0,0.0,0,0.0,human
52ffd1af-945f-4b14-8267-e067182e9542,sim_user_0424,Simulated User 0424,942.02,19,15,0.7895,8,7,7,0.0085,0.0074,0.875,0.1429,0.2857,1,0.0,human
5966355f-3f65-4df0-94a3-8ded03f35ed4,sim_user_0425,Simulated User 0425,325.02,18,11,0.6111,5,7,7,0.0154,0.0215,1.4,0.1429,0.2857,1,0.0,human
ec533443-8319-4923-b78a-edcaea1d95b0,sim_user_0426,Simulated User 0426,345.02,19,14,0.7368,2,4,4,0.0058,0.0116,2.0,0.0,0.0,2,0.0,human
e7639d3b-0e54-4936-8889-c112e0eb00f3,sim_user_0427,Simulated User 0427,465.02,17,6,0.3529,2,4,4,0.0043,0.0086,2.0,0.0,0.0,1,0.0,human
5a263616-d4d3-41e1-8c23-e5a2039eaba3,sim_user_0428,Simulated User 0428,966.02,14,5,0.3571,6,13,13,0.0062,0.0135,2.1667,0.2308,0.4615,1,0.0,human
c50d07e8-96a3-4a13-a539-30334ddf456a,sim_user_0429,Simulated User 0429,1457.02,17,9,0.5294,0,5,5,0.0,0.0034,5.0,0.0,0.0,1,0.0,human
5fcca478-1bc9-4351-a2bd-5e1bb4101c38,sim_user_0430,Simulated User 0430,1374.02,16,6,0.375,1,6,6,0.0007,0.0044,6.0,0.1667,0.3333,1,0.0,human
ad5f133a-d95d-4cb0-8462-1c0573011761,sim_user_0431,Simulated User 0431,850.02,24,4,0.1667,7,14,14,0.0082,0.0165,2.0,0.0714,0.1429,1,0.0,human
8c7eb994-e0ba-412c-975e-b4a21b607370,sim_user_0432,Simulated User 0432,597.02,17,6,0.3529,8,6,6,0.0134,0.01,0.75,0.1667,0.3333,1,0.0,human
4d4914eb-37f3-4065-839e-01f7c9c40432,sim_user_0433,Simulated User 0433,1463.02,17,13,0.7647,8,4,4,0.0055,0.0027,0.5,0.0,0.0,1,0.0,human
d53567c6-faab-45fc-b216-9f0d710da98a,sim_user_0434,Simulated User 0434,298.02,19,5,0.2632,4,0,0,0.0134,0.0,0.0,0.0,0.0,0,0.0,human
0210be7e-6429-4a75-9ba6-a754103f295a,sim_user_0435,Simulated User 0435,930.02,23,11,0.4783,6,3,3,0.0065,0.0032,0.5,0.3333,0.6667,1,0.0,human
a02849b7-2792-4efa-8592-6f92e9334b79,sim_user_0436,Simulated User 0436,1362.02,16,5,0.3125,7,5,5,0.0051,0.0037,0.7143,0.0,0.0,1,0.0,human
307f89e3-e0aa-4105-bc26-732e65f89603,sim_user_0437,Simulated User 0437,445.02,17,13,0.7647,8,2,2,0.018,0.0045,0.25,0.0,0.0,1,0.0,human
392e04b9-0bbc-4081-8e24-93c757077d6c,sim_user_0438,Simulated User 0438,1199.02,11,4,0.3636,1,0,0,0.0008,0.0,0.0,0.0,0.0,0,0.0,human
75b339ee-ecab-4bb1-8987-6bd9be92377c,sim_user_0439,Simulated User 0439,966.02,15,14,0.9333,7,7,7,0.0072,0.0072,1.0,0.1429,0.2857,1,0.0,human
637eac1e-f2f7-4248-90d2-d4cc6a42751c,sim_user_0440,Simulated User 0440,683.02,14,9,0.6429,0,10,10,0.0,0.0146,10.0,0.1,0.2,1,0.0,human
24ec5374-383e-440c-9e63-b4b69ea41ff9,sim_user_0441,Simulated User 0441,1294.02,15,14,0.9333,4,6,6,0.0031,0.0046,1.5,0.0,0.0,2,0.0,human
2fe2a45c-ea8e-4caa-8573-cca06041a9b7,sim_user_0442,Simulated User 0442,271.02,19,6,0.3158,6,1,1,0.0221,0.0037,0.1667,0.0,0.0,1,0.0,human
dd30fa4b-0c32-478f-8628-46d2e3793996,sim_user_0443,Simulated User 0443,657.02,19,9,0.4737,6,5,5,0.0091,0.0076,0.8333,0.0,0.0,1,0.0,human
a06b59ce-d84c-4c4c-96f8-7c5db8155709,sim_user_0444,Simulated User 0444,648.02,22,6,0.2727,5,6,6,0.0077,0.0093,1.2,0.0,0.0,1,0.0,human
d8bc5bcd-2093-4d72-b483-ff99b08e6c5c,sim_user_0445,Simulated User 0445,831.02,19,13,0.6842,7,0,0,0.0084,0.0,0.0,0.0,0.0,0,0.0,human
07ea7562-3dc9-4795-98c5-5e80aef26960,sim_user_0446,Simulated User 0446,1191.02,13,4,0.3077,8,5,5,0.0067,0.0042,0.625,0.0,0.0,1,0.0,human
7925ff49-13e5-4841-a366-b1e8a35aeb55,sim_user_0447,Simulated User 0447,1295.02,19,8,0.4211,3,7,7,0.0023,0.0054,2.3333,0.1429,0.2857,1,0.0,human
22ea9567-226b-4297-b87b-39dad0e11411,sim_user_0448,Simulated User 0448,1114.02,23,15,0.6522,5,6,6,0.0045,0.0054,1.2,0.1667,0.3333,1,0.0,human
9ec0afe1-8cb1-4553-a6fb-a6415fe3d0d6,sim_user_0449,Simulated User 0449,1209.02,20,14,0.7,7,11,11,0.0058,0.0091,1.5714,0.0,0.0,2,0.0,human
0c3ff0fd-26b2-49a0-9a60-d7b4919d68cd,sim_user_0450,Simulated User 0450,408.02,14,11,0.7857,5,8,8,0.0123,0.0196,1.6,0.0,0.0,1,0.0,human
ee461119-2b9c-49cf-ae8a-8ae437303fe9,sim_bot_0001,Simulated Bot 0001,20.02,19,70,3.6842,1,69,65,0.0499,3.4462,69.0,0.9275,1.0,69,1.0,bot
eb066393-9446-464d-91f1-7bc691514356,sim_bot_0002,Simulated Bot 0002,42.02,21,67,3.1905,0,71,70,0.0,1.6896,71.0,0.9296,1.0,71,1.0,bot
7aa5e1e4-4110-4217-914d-51352034afc1,sim_bot_0003,Simulated Bot 0003,49.02,18,64,3.5556,2,40,40,0.0408,0.816,20.0,0.875,1.0,40,1.0,bot
14ac9ccb-5b0e-4849-9587-69315ff01f8c,sim_bot_0004,Simulated Bot 0004,52.02,17,74,4.3529,0,80,80,0.0,1.5378,80.0,0.9375,1.0,80,1.0,bot
b80a3005-8cf7-4590-abc9-71cb86595ead,sim_bot_0005,Simulated Bot 0005,36.02,22,101,4.5909,0,49,47,0.0,1.3603,49.0,0.898,1.0,49,1.0,bot
d55e265e-07c7-463d-aeb5-e61909cc6406,sim_bot_0006,Simulated Bot 0006,59.02,11,89,8.0909,1,69,69,0.0169,1.1691,69.0,0.9275,1.0,67,1.0,bot
3e2d0778-c9cc-4e3c-9aee-7ab6b71c2526,sim_bot_0007,Simulated Bot 0007,12.02,28,60,2.1429,2,51,51,0.1664,4.2421,25.5,0.902,1.0,49,1.0,bot
7e9cc0d3-308b-4cd5-940c-a072ce289d4a,sim_bot_0008,Simulated Bot 0008,35.02,17,64,3.7647,0,71,69,0.0,2.0273,71.0,0.9296,1.0,71,1.0,bot
36eb3a0c-2444-4329-9379-483521481d04,sim_bot_0009,Simulated Bot 0009,18.02,18,76,4.2222,2,41,41,0.111,2.275,20.5,0.878,1.0,40,1.0,bot
e7a895e9-98f4-4888-946b-29001082eeb5,sim_bot_0010,Simulated Bot 0010,28.02,15,93,6.2,1,67,65,0.0357,2.391,67.0,0.9254,1.0,66,1.0,bot
dfc863ee-37fd-4f9b-9800-93d8b56c70d1,sim_bot_0011,Simulated Bot 0011,24.02,22,77,3.5,1,57,57,0.0416,2.3728,57.0,0.9123,1.0,56,1.0,bot
33780faa-0dab-4f39-bec1-e93a169c108d,sim_bot_0012,Simulated Bot 0012,12.02,14,104,7.4286,1,46,46,0.0832,3.8262,46.0,0.8913,1.0,46,1.0,bot
8d258f14-a917-4a0d-9dc6-ead5a05b6c3a,sim_bot_0013,Simulated Bot 0013,9.02,13,63,4.8462,2,67,67,0.2217,7.4261,33.5,0.9254,1.0,67,1.0,bot
f27bed81-e818-4759-aa7e-0c3e9e258006,sim_bot_0014,Simulated Bot 0014,30.02,15,60,4.0,2,56,56,0.0666,1.8653,28.0,0.9107,1.0,55,1.0,bot
4b3b1c22-fdce-4fb3-b225-c22d775d44e0,sim_bot_0015,Simulated Bot 0015,8.02,11,83,7.5455,1,76,74,0.1247,9.4737,76.0,0.9342,1.0,76,1.0,bot
d9afb182-8daa-42f1-a945-98a239f65366,sim_bot_0016,Simulated Bot 0016,40.02,19,92,4.8421,0,68,66,0.0,1.6991,68.0,0.9265,1.0,66,1.0,bot
ca84ee4e-f9d7-4f0c-8e97-733e26a90952,sim_bot_0017,Simulated Bot 0017,34.02,19,63,3.3158,0,64,63,0.0,1.8811,64.0,0.9219,1.0,64,1.0,bot
6de21a35-c9ac-422b-91e3-368b6ee2a488,sim_bot_0018,Simulated Bot 0018,43.02,15,72,4.8,2,53,52,0.0465,1.2319,26.5,0.9057,1.0,53,1.0,bot
d6d56656-2119-4711-99d8-c2afee2c8963,sim_bot_0019,Simulated Bot 0019,45.02,12,62,5.1667,2,48,48,0.0444,1.0661,24.0,0.8958,1.0,47,1.0,bot
d5ffd0b5-fcbb-4d1f-8091-7f169292c837,sim_bot_0020,Simulated Bot 0020,33.02,16,85,5.3125,1,75,75,0.0303,2.2712,75.0,0.9333,1.0,75,1.0,bot
a20bba8e-7ba2-4981-8033-5a2d85d61ea1,sim_bot_0021,Simulated Bot 0021,34.02,19,85,4.4737,2,75,75,0.0588,2.2044,37.5,0.9333,1.0,74,1.0,bot
959ddeeb-6899-4740-bb32-0f55ef0bd06b,sim_bot_0022,Simulated Bot 0022,40.02,14,110,7.8571,2,71,71,0.05,1.774,35.5,0.9296,1.0,71,1.0,bot
5b6edf39-a123-46a9-815a-ae6a96eed2de,sim_bot_0023,Simulated Bot 0023,43.02,18,67,3.7222,1,60,60,0.0232,1.3946,60.0,0.9167,1.0,60,1.0,bot
feff3584-5e08-4f82-bfd0-e95ddfb59c48,sim_bot_0024,Simulated Bot 0024,24.02,16,98,6.125,2,75,72,0.0833,3.1221,37.5,0.9333,1.0,75,1.0,bot
1eb807fc-21fc-4080-a04d-0f2d748751d2,sim_bot_0025,Simulated Bot 0025,39.02,16,109,6.8125,2,70,70,0.0513,1.7938,35.0,0.9286,1.0,69,1.0,bot
6a360068-9418-4034-ac6b-74c8ffde1dcc,sim_bot_0026,Simulated Bot 0026,56.02,18,65,3.6111,1,63,62,0.0179,1.1246,63.0,0.9206,1.0,62,1.0,bot
3b37b241-62dd-4db2-93f1-33401e47b4e8,sim_bot_0027,Simulated Bot 0027,48.02,14,77,5.5,1,53,51,0.0208,1.1037,53.0,0.9057,1.0,53,1.0,bot
648d3329-e814-4468-8e08-0612f30ca003,sim_bot_0028,Simulated Bot 0028,33.02,20,116,5.8,0,46,45,0.0,1.393,46.0,0.8913,1.0,46,1.0,bot
36eb34d9-21f2-4b13-b995-dcd42e969181,sim_bot_0029,Simulated Bot 0029,24.02,20,98,4.9,0,68,67,0.0,2.8307,68.0,0.9265,1.0,68,1.0,bot
77a40587-1de4-4b6c-ad10-73a8bfda9a85,sim_bot_0030,Simulated Bot 0030,51.02,21,91,4.3333,2,57,56,0.0392,1.1172,28.5,0.9123,1.0,56,1.0,bot
d7fd5d4a-bb38-4b51-8d80-039e629f97ea,sim_bot_0031,Simulated Bot 0031,18.02,17,88,5.1765,0,63,62,0.0,3.4957,63.0,0.9206,1.0,63,1.0,bot
9bbaabba-d01a-4790-b4d9-c3fd0586faca,sim_bot_0032,Simulated Bot 0032,30.02,18,90,5.0,2,65,65,0.0666,2.1651,32.5,0.9231,1.0,65,1.0,bot
c90856f6-9a55-4336-b69a-e1a5d8c6666e,sim_bot_0033,Simulated Bot 0033,60.02,14,93,6.6429,1,75,74,0.0167,1.2495,75.0,0.9333,1.0,75,1.0,bot
09d06d36-3eb6-4ee0-a38a-77cb6d0fa458,sim_bot_0034,Simulated Bot 0034,11.02,12,80,6.6667,1,72,71,0.0907,6.5322,72.0,0.9306,1.0,72,1.0,bot
922ee6f8-fe6a-47a0-9bf0-3db1bb51ceaa,sim_bot_0035,Simulated Bot 0035,44.02,15,108,7.2,2,76,73,0.0454,1.7264,38.0,0.9342,1.0,75,1.0,bot
361a8494-cd58-4c94-92d2-4e22bb1130e4,sim_bot_0036,Simulated Bot 0036,8.02,12,76,6.3333,1,40,40,0.1247,4.9861,40.0,0.875,1.0,40,1.0,bot
7e63441c-9051-42f5-a86b-b410619a2746,sim_bot_0037,Simulated Bot 0037,18.02,16,117,7.3125,0,72,71,0.0,3.9951,72.0,0.9306,1.0,72,1.0,bot
a56c1d60-ad52-437b-ae82-09849ed1f6c3,sim_bot_0038,Simulated Bot 0038,29.02,10,76,7.6,0,58,56,0.0,1.9985,58.0,0.9138,1.0,58,1.0,bot
0e7d346f-05f2-4e0a-bd58-b7f9581042ae,sim_bot_0039,Simulated Bot 0039,56.02,16,95,5.9375,1,51,51,0.0179,0.9104,51.0,0.902,1.0,50,1.0,bot
c79cf97c-c6af-48db-a7d6-d0048fea199e,sim_bot_0040,Simulated Bot 0040,46.02,15,73,4.8667,1,41,41,0.0217,0.8909,41.0,0.878,1.0,39,1.0,bot
13c34157-02e1-4885-8be9-4245c477ba02,sim_bot_0041,Simulated Bot 0041,36.02,17,88,5.1765,0,48,46,0.0,1.3325,48.0,0.8958,1.0,48,1.0,bot
ddbe9646-b842-47bb-8c26-8fa30540e020,sim_bot_0042,Simulated Bot 0042,32.02,16,61,3.8125,2,49,49,0.0625,1.5302,24.5,0.898,1.0,49,1.0,bot
516228d3-d860-4ed7-a8c4-a517707e59b3,sim_bot_0043,Simulated Bot 0043,10.02,16,81,5.0625,2,79,78,0.1996,7.8825,39.5,0.9367,1.0,78,1.0,bot
5199a390-7fe7-4359-b7b5-9611e4d30f7b,sim_bot_0044,Simulated Bot 0044,43.02,10,65,6.5,2,73,71,0.0465,1.6968,36.5,0.9315,1.0,72,1.0,bot
0c42d9e4-8481-4b31-aa37-c2e56720c880,sim_bot_0045,Simulated Bot 0045,45.02,20,116,5.8,0,61,61,0.0,1.3549,61.0,0.918,1.0,61,1.0,bot
906230e5-dc50-4ad1-9194-47feb89d8a14,sim_bot_0046,Simulated Bot 0046,30.02,15,119,7.9333,0,58,57,0.0,1.9319,58.0,0.9138,1.0,58,1.0,bot
cae854fa-2e44-4d73-a18e-f0ab83609c71,sim_bot_0047,Simulated Bot 0047,12.02,21,73,3.4762,2,50,48,0.1664,4.159,25.0,0.9,1.0,50,1.0,bot
2c659f60-ffc0-4909-bd23-fe3d0407214e,sim_bot_0048,Simulated Bot 0048,22.02,11,98,8.9091,1,42,42,0.0454,1.9072,42.0,0.881,1.0,42,1.0,bot
449ab22e-1c86-4113-90ee-f814eec965e1,sim_bot_0049,Simulated Bot 0049,39.02,17,110,6.4706,0,77,75,0.0,1.9732,77.0,0.9351,1.0,77,1.0,bot
5b1054fb-bec7-40f5-bcc4-a08b9d5441fe,sim_bot_0050,Simulated Bot 0050,25.02,9,86,9.5556,0,70,67,0.0,2.7975,70.0,0.9286,1.0,70,1.0,bot
